1240,40B65DF74259491F9E4DBF74830EE9BF
1116,40E6FE2803DE4DBDB53F75F98241C631
1159,41A6D85C64714D5F969880139E0B9E67
1154,4223A8DB42FA44C990A43688BD1E1165
1254,425C2C2B81DC46F3BCC0362F4F11C58E
1139,4294BB1035CB462B9DA606F43D7492A0
1211,42A2E29BC75A4EDABEBA61486B47A372
1028,436830939FD6401A872F1CE8D8F09BA3
1155,4398FE891B274517A915BB25B8BA3964
1278,4757E43A753142D9963C2073CF5CE26E
1241,476DE052E549445993731CB7C7DC27B4
1101,47894C694907420BA7D8BAA0F9C3A976
1179,47CE12BEC82245C29030BD0A4426EA8B
1099,4803DC3FB692402FA5F68BF3CE4946B5
1025,4A267EF047294961AAE756609E337D5E
1048,4B332964F8574C97BAD659C2E1E15EAB
1002,4BB666FC7A02467D82E750DE1337BE56
1224,4DE07363318543DCB41F42686780E6BB
1069,4F0903EEEA554167819CA15374E7ED59
1061,50AA9BEE3ACD4D0FAEDD64C55E544CB4
1067,50AD8BC6040949989D58A6251F750A49
1082,528438682643420CB9BCCF0A4D11F298
1080,535B147CE9634DB9ACD5104C443C0421
1047,58859DFA742549DBBA466954AFB91829
1160,5A87F1444D334B28B5C47B5F83AE7FF4
1192,5AA6AE999EDE4B5CA79A61A3DA972FDD
1130,5B127B5E62FB49C0B501F4270A5A571A
1260,5F47743B71654468919978544EE68C58
1185,5F4F6B55EBDE4C98A8C1B045AF0CD704
1103,61C9FCCD12FF4EBA90AF11D8BD27CDB0
1280,6224C831AF054B11804CB5561DD3AD62
1001,62C0D4C73AC44E40B029A486F72EB118
1075,62F848BCADD6435F966E20CDB81BD6AB
1123,63E18AF680A449709A29F64C8FC2C70F
1117,642DA9810B3E404FADBED763D21A169F
1290,646DA1716C5F4CD9B45DFF6B50492779
1176,656AED7860C54A82B7370AD9F0B7079D
1213,6731741ABFBD41599005664C5DC9FDB2
1172,6AB057B3FCD2439CBB45037C4413DFCA
1023,6B22223CDC454C67979541C3EAB742E3
1079,6BC4BE29B4064D7AA5F99E976FCB68A8
1037,6DE5924E36F44133B2EA02BF49602993
1289,7147216B9531457CB795DB2842E9AB7E
1210,72C4D35BB6B449E6A2C914CDD3F3C2C0
1161,731D43C4BC54405184D034D618BE5FFE
1277,73588FCC425B4F7B83B06797F9D9A7C1
1042,748C3916D33741CAAEBA4CB8E22B5728
1100,7517049C76CB49D8B964B7494A067839
1250,7729B848F45E4B17AB58C62A7668D04F
1073,78155A35E019408887546AA341C4B01B
1273,7829FF0EAC8F4E278BCCE9C94F1F5B5D
1013,7842C222D4E3418191B502493EAD235C
1096,789E34AE371F46E79A4673F707AD76F8
1076,79AA691E40464577B59224E24754B86C
1226,7A093EFB05C0495BB228AF93737565E5
1058,7A5DB1A63D2A4C51BD78E09C9D66AE67
1044,7C13784AEEA1489D9133DD4B642BBA73
1125,7CB1E87BBD974026A462DD3FD9B9BFF5
1251,7F0CB78CCDF14203B573CA1E0B735DC1
1284,7FB08B9DC497414DB68DF3A083D00207
1118,81096D95E4E249669FE01E6D94506CC0
1059,81A410B971BD48EAA33998BB05CD6214
1148,826A6C9318694918924A9909B8E8E195
1054,82CE7207EEA44DE29CCB95A5258F67D1
1102,853A486D56154FAAABE83AE2AE59F532
1197,8569DEE518F44753B7EBC7774A934339
1018,85869965EE1A49B5A116D208530CB9E8
1293,8816ABB026BB48A1B18D682826FF864D
1024,881DEC6A4A754F6FB1516C3874CCC4C8
1011,8940FEE09BDF495F98AFFB6E15836F60
1234,8B772B93E7DA4213808827EBCF5924F4
1045,8D11672F65A649BFAD3C9F55CE22C7DA
1177,8E425E05291B4901A4C4E45FEE1849A2
1223,8E85DB108C5242B5BD681F433464A062
1191,8E9A82728F1046A885F53293094818C5
1239,8EA5A4B4E0C84C08A72F9685E5FBA7AF
1142,8FC16D63AF264400946B1E3434620633
1104,902B399FBA894DAD83043735A9309788
1109,907333AD6FAE4A2FA6D838DF9FDBF0A1
1272,918E2D20F3984992AC773D1D837AAC8B
1231,9259B41A04AB4499AEE51F9ED93439CD
1163,932740EDAE0C4CAB86A89C9555DC9230
1203,934FF06CEEBA45F2AFA8115D0841A4EA
1112,94D3DF2C93514F10894ED4E8CAA86879
1256,94E5C847328B4059B67656B6DC522EEC
1133,94F531E5124E4CC787EA7BE3292F3852
1206,954752265C0F406D937E1639526E6BA2
1270,968DC58AE75849C7838614E7DFA5C02B
1233,9856FDDB4F8E422789805D42142CD264
1049,98B42A7341D4471BA9FDA41962F68C9F
1027,99429C89A6874F11BC0F3A535FAF8780
1127,9944B2E97FDF4331B9B2104941B3B24C
1138,9972195778BD441D9590E36E4BF54778
1157,99FAF632A371427DA8634E028496F336
1200,9CD17E5791554D35B3D9D93F60B2BE3D
1008,9D1E3FC9AA1544E3A1D36E7455A602BB
1007,9DCDF39BEA8D458D8975B20D49A72813
1115,A0E3E3D771E4439AB2D6994BDDADD5A0
1050,A1062D79942542C1A90A5CE126E367FD
1092,A2C6F8984F0D4A92BF2C04A84D9D53E5
1113,A3223ACB7A994689A15075E21D184E31
1166,A43FC6EA2E6043B6B35FB62DD3A6DB8A
1111,A457BDF13FB14F8D9767100B8366E96B
1244,A4BAE368C4E949379AD681DB996A6915
1269,A5053505978645E8BDD4D2E8ADBDD7AA
1201,A53615C80E134FC3A00F7C28E986DF96
1136,A6C05CB1DB2D48ACB3C071680F15A91D
1171,A8604E38C3314A67B9E2AA8A32466220
1227,A88DF9518D4E4EED951791E56033D694
1242,A8BFF8EE22934C4D846210A0474DE487
1204,A9B5C2F2785E4B6D9C0946734947B11B
1167,AB26182829AE4515B16D8EA296266A47
1218,AB3673A1BBEA4B73AB90EF73A6CBED1F
1072,AB70E89A4DAC47DE90522CB8F2AC1507
1173,AB7271E2A6BC41E6BA5BB38027FFE201
1186,AB92075145DF4D529E6972F249A3A936
1178,AC26BD0C34BF43AF97186C382C42EF64
1039,ACACAAA334B345B5B2A4D0AE4FDF8067
1190,ACF9D0851F084031B4A7875240289958
1055,AD186ADA4EA745709925944C192A9753
1220,AE3EA6B11A1F41AD8A92AB8A9041DA01
1214,AED69274B7FD499AAECD3FF10E730BFD
1268,AF62F05792E543B5A59CFC80C78EB95C
1237,B2734D3FFEBD4D40B4FEE4B7CD0194FE
1017,B50EE1F39B2941CD9F40DE6481D1AFCE
1065,B7963F40296740129AA2F919A15BC536
1129,BA49630E19894678A53FD43B73047B5D
1183,BABDFDDEF2E14DA68355DD47E844B94B
1090,BC1018A43A5744B69FA166CF5280C923
1071,BCBD6BD66AC94D469628965D794579DB
1153,BE9A15766F5947148D17BC37B8C4B90F
1258,BF559559E3C64445BC992F2D8A137688
1193,BFBED2A40A1B464FBB4A3A22696420EF
1149,C1D55178545C47E4A14302877623EC4B
1062,C262E636544F4F7884729A161F1DAE6F
1217,C308C156A9804C6C89F1AD10FB4698A6
1132,C37E32F22C7446F3915694338AA8DE38
1247,C406D59D64CF4B34B81D4538C70609D0
1266,C4A242F5FAE947279CCA1E3E98499332
1292,C4CD614A5D0F4DFD92DE3DE84B4BC61F
1031,C54CD7B05EBC42BCBAB14198FED2AEDC
1198,C65B0ECF9141454E83EC95AFA966B2EC
1252,C80971E094164FDFBB404135434CF0C4
1084,C81754717953408C8B065378F0363333
1222,C8C6370F71C548AF814516C7A4665409
1262,C91F266F345449BE981C4F1C020DF710
1261,CE7BD6AC7944463CAA05F4B5DC288FE0
1196,CFC254694EEA46F788426E311324D099
1216,CFD7F68E758D46B5911E9AE58FDB449A
1236,D14947AEC98F463E9514FCF247CA538D
1143,D1D1492C74814C959FFD830A060A34DC
1232,D1DE28C2A78B43F7B66BE3F434AD6F50
1064,D320C59252F441CE867792BF565DE1BE
1019,D4536FDCEFF94C238142BCE4E74AC01A
1026,D4B7D213783649A68C38EF642735E19F
1087,D632A1DDDC9147F7AF8789A997920435
1294,D69260ACDF1C4C56BD34054BDC08C84E
1014,D81A516A3757493E898A483DC100C6C6
1095,DA82053E19DB4569ACEC03E8D6EBB5CC
1253,DA95C6D3C61344E7912475C6C9E62F50
1283,DBD5B51EB4704685ACEAE266C5B2AA4F
1106,DC4615B4BAD541B387AFB713B0DA9326
1147,DC46C1357BDF458A96C9953CDA3944E2
1140,DC4CDA89FC9D4EA4B4C07C432D8BD8B5
1098,DE29C533CB5E4CE38D0DFAF50E2B7419
1052,DF36A9674C9D41E7B57A997B31F312F1
1181,DF450E2F5E224A009E270D3A9F739EB9
1128,E040C84B5D8245ECAE6B27D4314E271E
1119,E0F1F20C590F4C2CAB875FF0A10964E0
1144,E10EDCD31205403588CCA9292AE8B7AF
1053,E20D66F8F305476BAAF348E17071C0BC
1005,E2166BB8258D40CFA5435D5DE77F7054
1057,E25BDE7C787D4A379C7CDDF41C0AFF5F
1010,E3975DE251DD4EADB4CF3E8C80FD0D7F
1229,E58AF273645347AEB01DC05F9210F38C
1162,E69FB29C7C7240FCA973820CEAF2152F
1208,E726F19BFDFF4BA29DE0C577666ED4A1
1074,E735BA0295AC46FF86E418443ABD30ED
1070,E812180EA8AA4C9FA8B307F591B8DE20
1164,E93DA99B5B3D4DE3AEB5B69D6D9667DD
1051,E9605A09184C4DD3A8AE1F544B0BC269
1248,EAF59DD74CA94C1AA7B295587AE9E0E5
1207,EE77E86941ED4FA28EFF184C85F74DE5
1265,EEE4E425BAA349D8A8D82FF64ABDA081
1040,F0B110A78CF0476A99C6724A68D63884
1291,F189FA122FD74777BDE524031825D3A6
1016,F1D2C98A94094C3AA11D6242BFC720C7
1238,F244EFF3217F406E84104FE60ED833A8
1271,F3243EA42823499C9B65BD65168E52C6
1009,F3309F8877074D27ADC4CD8EC28AB8B8
1209,F33B61F7F2254A57A6D0DC7D1703501D
1120,F33D02F8FB554DAEA3320827CF0B9F71
1124,F39450439CC941CB84916738CD9EED3D
1137,F3BD5AD9B73940FC9F6AD92C1FC44BB7
1003,F48EE050BB894BB9A8F8947307FAD3B7
1083,F50C30F72F9F48C0843B9CD584443CD1
1170,F54143901C2B49B8A10DBAA204E493E6
1036,F5A81C1F683C476FB50E7EA8D9B41711
1012,F60852A229A242C0BC504DCBA73AC6E7
1205,F669250C8B5D495CBDC9A894671FDB38
1105,F7504B9552074DDCBB6C798CB722C777
1286,F867CDEE2DD442829EB85B586F1E9101
1094,F89E527D5E1B43D69AC2EE59C36CD7FF
1285,F8B6FE55B2894A81A19F29C6A008E05F
1243,F8BFC93CA8D14BBF9E2CA413A997D499
1169,F8FB1E3A467246209988E99CA40C5E98
1020,FC07736EFAE541DAADCB5012917F1A2D
1078,FC18DE4DE46541A9A06F1CFB1DD8691A
1032,FD449799610E4AC8819DE0035E019152
1184,FE710028D48B431795FD26F96B0D9C0B
1219,FEB41C90750F43B9898CD6154E2CA2FC
1077,FEB774012BEB41F0A710BB2BC494AC43
1189,FF88A4494E174D63A0144FCA013A9187
